¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,ºªµ¦¸ÖÌú,2009-08-25,,,,5.710000,5.730000,5.300000,5.530000,14.343315,,-0.046552,28983133.000000,158758966.000000,0.010291,15575004830.000000,15575004830.000000,0.000000,0.000000,136.881039,0.452330,3.670719,1.267979,,,,,,,,,,,20.150770,18.562411,23.327489,,,,,58.333333,47.222222,,,,0.074138,0.889552
sh600001,ºªµ¦¸ÖÌú,2009-08-24,,,,5.790000,5.870000,5.600000,5.800000,15.043626,,0.001727,24092123.000000,138714561.000000,0.008554,16335448100.000000,16335448100.000000,0.000000,0.000000,143.564242,0.474415,3.849942,1.329888,,,,,,,,,,,22.403026,17.768231,31.672616,,,,,58.333333,44.444444,,,,0.046632,0.681627
sh600001,ºªµ¦¸ÖÌú,2009-08-21,,,,5.650000,5.910000,5.550000,5.790000,15.017691,,0.030249,38281875.000000,220524313.000000,0.013592,16307283530.000000,16307283530.000000,0.000000,0.000000,143.316734,0.473597,3.843305,1.327595,,,,,,,,,,,18.245062,15.450833,23.833519,½ð²æ,,,,50.000000,43.055556,,,,0.064057,1.065429
sh600001,ºªµ¦¸ÖÌú,2009-08-20,,,,5.400000,5.670000,5.360000,5.620000,14.576758,,0.038817,34144716.000000,189403856.000000,0.012123,15828485920.000000,15828485920.000000,0.000000,0.000000,139.108831,0.459692,3.730462,1.288616,,,,,,,,,,,12.432528,14.053719,9.190146,,,,,41.666667,43.055556,,,,0.057301,0.998321
sh600001,ºªµ¦¸ÖÌú,2009-08-19,,,,5.880000,5.880000,5.330000,5.410000,14.032075,,-0.086149,37406736.000000,209503943.000000,0.013281,15237030040.000000,15237030040.000000,0.000000,0.000000,133.910814,0.442515,3.591067,1.240465,,,,,,,,,,,9.413123,14.864314,-1.489259,,,,,33.333333,44.444444,,,,0.092905,1.149329
sh600001,ºªµ¦¸ÖÌú,2009-08-18,,,,5.700000,6.090000,5.650000,5.920000,15.354883,,0.029565,42799628.000000,251178768.000000,0.015196,16673422890.000000,16673422890.000000,0.000000,0.000000,146.534626,0.484231,3.929598,1.357403,,,,,,,,,,,11.969147,17.589910,0.727621,,,,,41.666667,48.611111,,,,0.076522,1.343189
sh600001,ºªµ¦¸ÖÌú,2009-08-17,,,,6.280000,6.280000,5.740000,5.750000,14.913952,,-0.098746,27021806.000000,162406886.000000,0.009594,16194625270.000000,16194625270.000000,0.000000,0.000000,142.326736,0.470325,3.816756,1.318424,,,,,,,,,,,10.326602,20.400291,-9.820777,,,,,41.666667,50.000000,,,,0.084640,0.865605
sh600001,ºªµ¦¸ÖÌú,2009-08-14,,,,6.680000,6.720000,6.260000,6.380000,16.548001,,-0.046338,29637787.000000,192364469.000000,0.010523,17968992910.000000,17968992910.000000,0.000000,0.000000,157.920781,0.521857,4.234939,1.462878,,,,,,,,,,,15.238647,25.437136,-5.158332,,,,,50.000000,50.000000,,,,0.068759,0.855174
sh600001,ºªµ¦¸ÖÌú,2009-08-13,,,,6.600000,6.770000,6.380000,6.690000,17.352061,,0.012103,25867019.000000,170160454.000000,0.009184,18842094450.000000,18842094450.000000,0.000000,0.000000,165.594080,0.547213,4.440713,1.533958,,,,,,,,,,,19.468140,30.536381,-2.668342,,,,,50.000000,48.611111,,,,0.059002,0.681863
sh600001,ºªµ¦¸ÖÌú,2009-08-12,,,,6.850000,6.860000,6.530000,6.610000,17.144560,,-0.035036,33994763.000000,228186011.000000,0.012070,18616777920.000000,18616777920.000000,0.000000,0.000000,163.613861,0.540670,4.387610,1.515615,,,,,,,,,,,19.808270,36.070501,-12.716192,,,,,50.000000,47.222222,,,,0.048175,0.871139
sh600001,ºªµ¦¸ÖÌú,2009-08-11,,,,6.860000,6.870000,6.710000,6.850000,17.767047,,0.002928,39564866.000000,269557987.000000,0.014048,19292727500.000000,19292727500.000000,0.000000,0.000000,54.045887,0.534202,7.632099,1.573987,,,,,,,,,,,27.045739,44.201617,-7.266018,,,,,58.333333,47.222222,,,,0.023426,0.983476
sh600001,ºªµ¦¸ÖÌú,2009-08-10,,,,6.830000,6.900000,6.640000,6.830000,17.715177,,0.004412,44220726.000000,299480441.000000,0.015701,19236398370.000000,19236398370.000000,0.000000,0.000000,53.888102,0.532642,7.609817,1.569392,,,,,,,,,,,33.014651,52.779556,-6.515158,,,,,50.000000,47.222222,,,,0.038235,0.986055
sh600001,ºªµ¦¸ÖÌú,2009-08-07,,,,7.130000,7.190000,6.730000,6.800000,17.637361,,-0.051604,46031573.000000,321078534.000000,0.016344,19151904670.000000,19151904670.000000,0.000000,0.000000,53.651392,0.530302,7.576390,1.562499,,,,,,,,,,,42.687444,62.662008,2.738316,,,,,41.666667,47.222222,,,,0.064156,0.912558
sh600001,ºªµ¦¸ÖÌú,2009-08-06,,,,7.400000,7.420000,7.050000,7.170000,18.597042,,-0.044000,31304939.000000,225178499.000000,0.011115,20193993600.000000,20193993600.000000,0.000000,0.000000,56.570665,0.559157,7.988636,1.647517,,,,,,,,,,,61.338859,72.649290,38.717996,,,,,41.666667,48.611111,,,,0.049333,0.583368
sh600001,ºªµ¦¸ÖÌú,2009-08-05,,,,7.710000,7.730000,7.390000,7.500000,19.452973,,-0.039693,40026066.000000,299394257.000000,0.014211,21123424270.000000,21123424270.000000,0.000000,0.000000,59.174336,0.584892,8.356314,1.723344,,,,,,,,,,,76.967638,78.304506,74.293901,ËÀ²æ,,,,41.666667,50.000000,,,,0.043534,0.705714
sh600001,ºªµ¦¸ÖÌú,2009-08-04,,,,7.850000,8.030000,7.750000,7.810000,20.257036,,-0.003827,62647244.000000,494151792.000000,0.022243,21996525800.000000,21996525800.000000,0.000000,0.000000,61.620227,0.609068,8.701711,1.794576,,,,,,,,,,,83.001126,78.972940,91.057497,,,,,50.000000,51.388889,,,,0.035714,0.918032
sh600001,ºªµ¦¸ÖÌú,2009-08-03,,,,7.450000,7.850000,7.420000,7.840000,20.334857,,0.052349,72201919.000000,558140036.000000,0.025636,22081019500.000000,22081019500.000000,0.000000,0.000000,61.856954,0.611408,8.735140,1.801470,,,,,,,,,,,81.786457,76.958847,91.441675,½ð²æ,,,,58.333333,50.000000,,,,0.057718,1.021178
sh600001,ºªµ¦¸ÖÌú,2009-07-31,,,,7.330000,7.550000,7.120000,7.450000,19.323302,,0.024759,62132048.000000,455038969.000000,0.022060,20982601440.000000,20982601440.000000,0.000000,0.000000,58.779886,0.580993,8.300611,1.711857,,,,,,,,,,,73.055625,74.545043,70.076789,,,,,50.000000,47.222222,,,,0.059147,0.921925
sh600001,ºªµ¦¸ÖÌú,2009-07-30,,,,7.100000,7.420000,7.050000,7.270000,18.856435,,0.019635,46578211.000000,337811389.000000,0.016538,20475639260.000000,20475639260.000000,0.000000,0.000000,57.359716,0.566956,8.100062,1.670497,,,,,,,,,,,70.176657,75.289752,59.950469,,,,,50.000000,47.222222,,,,0.051893,0.704294
sh600001,ºªµ¦¸ÖÌú,2009-07-29,,,,7.520000,7.700000,6.830000,7.130000,18.493319,,-0.054377,97644439.000000,714587736.000000,0.034669,20081335340.000000,20081335340.000000,0.000000,0.000000,56.255147,0.556038,7.944080,1.638328,,,,,,,,,,,73.485325,77.846299,64.763377,ËÀ²æ,,,,50.000000,47.222222,,,,0.115385,1.469484
sh600001,ºªµ¦¸ÖÌú,2009-07-28,,,,7.130000,7.550000,7.090000,7.540000,19.556757,,0.057504,74966154.000000,555281479.000000,0.026617,21236082530.000000,21236082530.000000,0.000000,0.000000,59.490036,0.588013,8.400895,1.732538,,,,,,,,,,,84.177567,80.026786,92.479130,½ð²æ,,,,50.000000,48.611111,,,,0.064516,1.386336
sh600001,ºªµ¦¸ÖÌú,2009-07-27,,,,6.800000,7.140000,6.800000,7.130000,18.493317,,0.048529,55648072.000000,393537203.000000,0.019758,20081335340.000000,20081335340.000000,0.000000,0.000000,56.255141,0.556038,7.944079,1.638328,,,,,,,,,,,76.742541,77.951395,74.324834,,,,,41.666667,50.000000,,,,0.050000,1.111961
sh600001,ºªµ¦¸ÖÌú,2009-07-24,,,,6.820000,6.900000,6.520000,6.800000,17.637392,,-0.001468,55836078.000000,373735067.000000,0.019825,19151904670.000000,19151904670.000000,0.000000,0.000000,53.651488,0.530303,7.576404,1.562501,,,,,,,,,,,72.256669,78.555822,59.658363,,,,,41.666667,51.388889,,,,0.055800,1.131167
sh600001,ºªµ¦¸ÖÌú,2009-07-23,,,,7.010000,7.030000,6.750000,6.810000,17.663322,,-0.025751,48145791.000000,329169817.000000,0.017094,19180069230.000000,19180069230.000000,0.000000,0.000000,53.730364,0.531083,7.587542,1.564798,,,,,,,,,,,77.135004,81.705399,67.994214,,,,,50.000000,52.777778,,,,0.040057,0.950126
sh600001,ºªµ¦¸ÖÌú,2009-07-22,,,,6.980000,7.100000,6.940000,6.990000,18.130192,,0.000000,35779001.000000,250616140.000000,0.012704,19687031420.000000,19687031420.000000,0.000000,0.000000,55.150546,0.545120,7.788093,1.606159,,,,,,,,,,,83.444441,83.990596,82.352131,ËÀ²æ,,,,50.000000,52.777778,,,,0.022890,0.725351
sh600001,ºªµ¦¸ÖÌú,2009-07-21,,,,7.100000,7.250000,6.960000,6.990000,18.130192,,-0.014104,54816040.000000,389369315.000000,0.019463,19687031420.000000,19687031420.000000,0.000000,0.000000,55.150546,0.545120,7.788093,1.606159,,,,,,,,,,,85.650532,84.263674,88.424250,,,,,58.333333,51.388889,,,,0.040903,0.829961
sh600001,ºªµ¦¸ÖÌú,2009-07-20,,,,6.800000,7.210000,6.800000,7.090000,18.389559,,0.045723,52230404.000000,369416908.000000,0.018545,19968677070.000000,19968677070.000000,0.000000,0.000000,55.939517,0.552919,7.899508,1.629136,,,,,,,,,,,88.250235,83.570244,97.610216,,,,,58.333333,47.222222,,,,0.060472,0.714166
sh600001,ºªµ¦¸ÖÌú,2009-07-17,,,,6.540000,6.820000,6.510000,6.780000,17.585497,,0.036697,62394015.000000,418922267.000000,0.022153,19095575540.000000,19095575540.000000,0.000000,0.000000,53.493627,0.528743,7.554111,1.557904,,,,,,,,,,,86.630671,81.230249,97.431516,,,,,50.000000,44.444444,,,,0.047401,0.862408
sh600001,ºªµ¦¸ÖÌú,2009-07-16,,,,6.600000,6.700000,6.500000,6.540000,16.963005,,-0.009091,41413014.000000,272594480.000000,0.014704,18419625960.000000,18419625960.000000,0.000000,0.000000,51.600060,0.510026,7.286711,1.502757,,,,,,,,,,,81.906791,78.530038,88.660298,,,,,50.000000,44.444444,,,,0.030303,0.572603
sh600001,ºªµ¦¸ÖÌú,2009-07-15,,,,6.410000,6.790000,6.410000,6.600000,17.118631,,0.015385,119378999.000000,789735369.000000,0.042386,18588613360.000000,18588613360.000000,0.000000,0.000000,52.073460,0.514706,7.353562,1.516544,,,,,,,,,,,82.625812,76.841661,94.194113,,,,,50.000000,44.444444,,,,0.058462,1.363245
sh600001,ºªµ¦¸ÖÌú,2009-07-14,,,,6.110000,6.520000,6.050000,6.500000,16.859251,,0.067323,90257591.000000,568330106.000000,0.032047,18306967700.000000,18306967700.000000,0.000000,0.000000,51.284449,0.506907,7.242142,1.493566,,,,,,,,,,,81.303059,73.949586,96.010005,,,,,41.666667,44.444444,,,,0.077176,1.207471
sh600001,ºªµ¦¸ÖÌú,2009-07-13,,,,6.110000,6.230000,6.010000,6.090000,15.795829,,-0.008143,48299260.000000,295295066.000000,0.017149,17152220510.000002,17152220510.000002,0.000000,0.000000,48.049605,0.474933,6.785333,1.399357,,,,,,,,,,,72.934981,70.272850,78.259243,,,,,33.333333,47.222222,,,,0.035831,0.602016
sh600001,ºªµ¦¸ÖÌú,2009-07-10,,,,6.200000,6.290000,6.120000,6.140000,15.925510,,-0.003247,62271899.000000,385389159.000000,0.022110,17293043330.000000,17293043330.000000,0.000000,0.000000,48.444085,0.478832,6.841039,1.410845,,,,,,,,,,,73.426861,68.941784,82.397015,,,,,41.666667,51.388889,,,,0.027597,0.636653
sh600001,ºªµ¦¸ÖÌú,2009-07-09,,,,5.940000,6.320000,5.920000,6.160000,15.977389,,0.037037,117640884.000000,728082262.000000,0.041769,17349372470.000000,17349372470.000000,0.000000,0.000000,48.601896,0.480392,6.863325,1.415441,,,,,,,,,,,71.115902,66.699246,79.949214,,,,,50.000000,55.555556,,,,0.067340,1.204408
sh600001,ºªµ¦¸ÖÌú,2009-07-08,,,,5.850000,6.050000,5.800000,5.940000,15.406768,,0.006780,55276829.000000,326795647.000000,0.019626,16729752020.000000,16729752020.000000,0.000000,0.000000,46.866115,0.463235,6.618206,1.364890,,,,,,,,,,,66.429950,64.490918,70.308015,,,,,50.000000,59.722222,,,,0.042373,0.650999
sh600001,ºªµ¦¸ÖÌú,2009-07-07,,,,5.970000,6.120000,5.870000,5.900000,15.303014,,-0.005059,117656913.000000,704420432.000000,0.041775,16617093760.000000,16617093760.000000,0.000000,0.000000,46.550503,0.460116,6.573637,1.355698,,,,,,,,,,,64.161054,63.521401,65.440359,,,,,50.000000,62.500000,,,,0.042159,1.366152
sh600001,ºªµ¦¸ÖÌú,2009-07-06,,,,5.550000,6.060000,5.510000,5.930000,15.380825,,0.068468,136210090.000000,794285341.000000,0.048362,16701587450.000000,16701587450.000000,0.000000,0.000000,46.787199,0.462455,6.607062,1.362591,,,,,,,,,,,63.983516,63.201575,65.547399,½ð²æ,,,,58.333333,65.277778,,,,0.099099,1.767525
sh600001,ºªµ¦¸ÖÌú,2009-07-03,,,,5.570000,5.590000,5.500000,5.550000,14.395214,,-0.012456,61591661.000000,341473868.000000,0.021868,15631333960.000000,15631333960.000000,0.000000,0.000000,43.789051,0.432821,6.183678,1.275276,,,,,,,,,,,53.999966,62.810605,36.378689,,,,,58.333333,68.055556,,,,0.016014,0.984204
sh600001,ºªµ¦¸ÖÌú,2009-07-02,,,,5.660000,5.760000,5.580000,5.620000,14.576782,,-0.005310,53818528.000000,303834238.000000,0.019109,15828485920.000000,15828485920.000000,0.000000,0.000000,44.341367,0.438280,6.261673,1.291361,,,,,,,,,,,60.999949,67.215924,48.567999,,,,,66.666667,70.833333,,,,0.031858,0.811949
sh600001,ºªµ¦¸ÖÌú,2009-07-01,,,,5.550000,5.710000,5.500000,5.650000,14.654598,,0.014363,61336945.000000,345262982.000000,0.021778,15912979610.000000,15912979610.000000,0.000000,0.000000,44.578076,0.440620,6.295100,1.298255,,,,,,,,,,,66.499923,70.323911,58.851948,,,,,75.000000,72.222222,,,,0.037702,0.721315
sh600001,ºªµ¦¸ÖÌú,2009-06-30,,,,5.790000,5.800000,5.500000,5.570000,14.447095,,-0.034662,72355809.000000,405740848.000000,0.025690,15687663090.000000,15687663090.000000,0.000000,0.000000,43.946867,0.434381,6.205964,1.279872,,,,,,,,,,,70.098722,72.235905,65.824356,ËÀ²æ,,,,66.666667,70.833333,,,,0.051993,0.757520
sh600001,ºªµ¦¸ÖÌú,2009-06-29,,,,5.930000,5.930000,5.700000,5.770000,14.965841,,-0.006885,63797917.000000,368558548.000000,0.022652,16250954400.000000,16250954400.000000,0.000000,0.000000,45.524850,0.449978,6.428799,1.325828,,,,,,,,,,,78.266363,73.304497,88.190096,,,,,66.666667,70.833333,,,,0.039587,0.664733
sh600001,ºªµ¦¸ÖÌú,2009-06-25,,,,5.840000,5.900000,5.680000,5.810000,15.069595,,-0.003431,80106611.000000,463480241.000000,0.028442,16363612670.000000,16363612670.000000,0.000000,0.000000,45.840461,0.453097,6.473368,1.335019,,,,,,,,,,,78.899545,70.823564,95.051506,,,,,75.000000,70.833333,,,,0.037736,0.828590
sh600001,ºªµ¦¸ÖÌú,2009-06-24,,,,5.570000,6.000000,5.570000,5.830000,15.121477,,0.046679,147576932.000000,862998583.000000,0.052398,16419941800.000000,16419941800.000000,0.000000,0.000000,45.998281,0.454657,6.495655,1.339616,,,,,,,,,,,76.907875,66.785573,97.152480,,,,,75.000000,68.055556,,,,0.077199,1.687662
sh600001,ºªµ¦¸ÖÌú,2009-06-23,,,,5.280000,5.670000,5.250000,5.570000,14.447100,,0.039179,113746005.000000,625792744.000000,0.040386,15687663090.000000,15687663090.000000,0.000000,0.000000,43.946885,0.434381,6.205967,1.279873,,,,,,,,,,,73.019471,61.724422,95.609568,,,,,75.000000,65.277778,,,,0.078358,1.759671
sh600001,ºªµ¦¸ÖÌú,2009-06-22,,,,5.380000,5.460000,5.280000,5.360000,13.902418,,0.013233,74648975.000000,402615346.000000,0.026505,15096207210.000000,15096207210.000000,0.000000,0.000000,42.290005,0.418004,5.971990,1.231619,,,,,,,,,,,65.939463,56.076898,85.664592,,,,,66.666667,62.500000,,,,0.034026,1.389668
sh600001,ºªµ¦¸ÖÌú,2009-06-19,,,,5.300000,5.430000,5.240000,5.290000,13.720850,,0.013410,67312511.000000,357669322.000000,0.023900,14899055250.000000,14899055250.000000,0.000000,0.000000,41.737690,0.412545,5.893995,1.215534,,,,,,,,,,,57.681124,51.145615,70.752140,,,,,66.666667,59.722222,,,,0.036398,1.359977
sh600001,ºªµ¦¸ÖÌú,2009-06-18,,,,5.200000,5.260000,5.140000,5.220000,13.539288,,0.003846,33938543.000000,176737704.000000,0.012050,14701903290.000000,14701903290.000000,0.000000,0.000000,41.185394,0.407086,5.816002,1.199449,,,,,,,,,,,49.484648,47.877861,52.698222,½ð²æ,,,,66.666667,56.944444,,,,0.023077,0.706859
sh600001,ºªµ¦¸ÖÌú,2009-06-17,,,,5.150000,5.220000,5.070000,5.200000,13.487415,,0.003861,33556505.000000,172771257.000000,0.011914,14645574160.000000,14645574160.000000,0.000000,0.000000,41.027602,0.405526,5.793720,1.194854,,,,,,,,,,,43.094897,47.074468,35.135756,,,,,58.333333,55.555556,,,,0.028958,0.682879
sh600001,ºªµ¦¸ÖÌú,2009-06-16,,,,5.030000,5.340000,5.000000,5.180000,13.435540,,0.029821,59129026.000000,306699768.000000,0.020994,14589245030.000000,14589245030.000000,0.000000,0.000000,40.869803,0.403966,5.771436,1.190258,,,,,,,,,,,40.039171,49.064253,21.989007,,,,,58.333333,54.166667,,,,0.067594,1.035277
sh600001,ºªµ¦¸ÖÌú,2009-06-15,,,,5.030000,5.050000,4.890000,5.030000,13.046481,,0.003992,53540132.000000,266126384.000000,0.019010,14166776540.000000,14166776540.000000,0.000000,0.000000,39.686318,0.392268,5.604310,1.155791,,,,,,,,,,,37.042884,53.576794,3.975062,,,,,58.333333,52.777778,,,,0.031936,0.904315
sh600001,ºªµ¦¸ÖÌú,2009-06-12,,,,5.200000,5.210000,4.980000,5.010000,12.994607,,-0.040230,59901639.000000,304138640.000000,0.021268,14110447410.000000,14110447410.000000,0.000000,0.000000,39.528520,0.390709,5.582026,1.151196,,,,,,,,,,,44.453214,61.843750,9.672144,,,,,50.000000,51.388889,,,,0.044061,1.047202
sh600001,ºªµ¦¸ÖÌú,2009-06-11,,,,5.350000,5.390000,5.210000,5.220000,13.539293,,-0.024299,39571398.000000,209456577.000000,0.014050,14701903290.000000,14701903290.000000,0.000000,0.000000,41.185409,0.407086,5.816004,1.199450,,,,,,,,,,,63.902044,70.539017,50.628096,ËÀ²æ,,,,50.000000,52.777778,,,,0.033645,0.634139
sh600001,ºªµ¦¸ÖÌú,2009-06-10,,,,5.320000,5.410000,5.250000,5.350000,13.876477,,0.005639,73428781.000000,390788042.000000,0.026071,15068042640.000000,15068042640.000000,0.000000,0.000000,42.211096,0.417224,5.960847,1.229321,,,,,,,,,,,74.154952,73.857504,74.749848,½ð²æ,,,,58.333333,52.777778,,,,0.030075,0.872562
sh600001,ºªµ¦¸ÖÌú,2009-06-09,,,,5.330000,5.380000,5.210000,5.320000,13.798666,,-0.001876,69583812.000000,368522781.000000,0.024706,14983548950.000000,14983548950.000000,0.000000,0.000000,41.974402,0.414884,5.927422,1.222428,,,,,,,,,,,73.375285,73.708780,72.708296,ËÀ²æ,,,,50.000000,51.388889,,,,0.031895,0.808467
sh600001,ºªµ¦¸ÖÌú,2009-06-08,,,,5.320000,5.420000,5.230000,5.330000,13.824601,,0.001880,43522507.000000,231357510.000000,0.015453,15011713510.000000,15011713510.000000,0.000000,0.000000,42.053294,0.415664,5.938563,1.224725,,,,,,,,,,,74.348642,73.875528,75.294872,,,,,50.000000,52.777778,,,,0.035714,0.476321
sh600001,ºªµ¦¸ÖÌú,2009-06-05,,,,5.390000,5.520000,5.290000,5.320000,13.798660,,-0.016636,85902611.000000,464815507.000000,0.030500,14983548950.000000,14983548950.000000,0.000000,0.000000,41.974383,0.414884,5.927419,1.222427,,,,,,,,,,,75.094392,73.638970,78.005237,,,,,50.000000,54.166667,,,,0.042514,0.873618
sh600001,ºªµ¦¸ÖÌú,2009-06-04,,,,5.280000,5.520000,5.230000,5.410000,14.032098,,0.030476,148327933.000000,800318319.000000,0.052665,15237030040.000000,15237030040.000000,0.000000,0.000000,42.684482,0.421903,6.027696,1.243107,,,,,,,,,,,76.927303,72.911259,84.959390,,,,,58.333333,54.166667,,,,0.055238,1.536275
sh600001,ºªµ¦¸ÖÌú,2009-06-03,,,,5.150000,5.280000,5.050000,5.250000,13.617103,,0.013514,83007320.000000,427357834.000000,0.029472,14786396990.000000,14786396990.000000,0.000000,0.000000,41.422102,0.409425,5.849429,1.206343,,,,,,,,,,,73.248097,70.903237,77.937816,½ð²æ,,,,50.000000,52.777778,,,,0.044402,1.041357
sh600001,ºªµ¦¸ÖÌú,2009-06-02,,,,5.270000,5.350000,5.100000,5.180000,13.435535,,0.000000,96100961.000000,501744198.000000,0.034121,14589245030.000000,14589245030.000000,0.000000,0.000000,40.869787,0.403966,5.771434,1.190258,,,,,,,,,,,69.306107,69.730807,68.456707,ËÀ²æ,,,,50.000000,54.166667,,,,0.048263,1.275186
sh600001,ºªµ¦¸ÖÌú,2009-06-01,,,,5.050000,5.200000,4.990000,5.180000,13.435535,,0.027778,78309523.000000,400608053.000000,0.027804,14589245030.000000,14589245030.000000,0.000000,0.000000,40.869787,0.403966,5.771434,1.190258,,,,,,,,,,,69.996897,69.943157,70.104376,½ð²æ,,,,58.333333,55.555556,,,,0.041667,0.998399
sh600001,ºªµ¦¸ÖÌú,2009-05-27,,,,4.970000,5.080000,4.820000,5.040000,13.072410,,0.026477,77006294.000000,383323680.000000,0.027342,14194941110.000000,14194941110.000000,0.000000,0.000000,39.765190,0.393048,5.615448,1.158088,,,,,,,,,,,62.931853,69.916288,48.962985,,,,,58.333333,56.944444,,,,0.052953,1.004871
sh600001,ºªµ¦¸ÖÌú,2009-05-26,,,,5.040000,5.080000,4.820000,4.910000,12.735219,,-0.023857,64129557.000000,315151615.000000,0.022770,13828801750.000000,13828801750.000000,0.000000,0.000000,38.739485,0.382910,5.470603,1.128217,,,,,,,,,,,63.445399,73.408505,43.519188,,,,,50.000000,59.722222,,,,0.051690,0.864940
sh600001,ºªµ¦¸ÖÌú,2009-05-25,,,,5.050000,5.100000,4.900000,5.030000,13.046469,,-0.027079,61265189.000000,306612165.000000,0.021753,14166776540.000000,14166776540.000000,0.000000,0.000000,39.686280,0.392268,5.604305,1.155790,,,,,,,,,,,74.533178,78.390057,66.819419,ËÀ²æ,,,,50.000000,62.500000,,,,0.038685,0.699473
sh600001,ºªµ¦¸ÖÌú,2009-05-22,,,,4.960000,5.280000,4.900000,5.170000,13.409587,,0.034000,111464905.000000,571540344.000000,0.039576,14561080460.000000,14561080460.000000,0.000000,0.000000,40.790856,0.403186,5.760287,1.187959,,,,,,,,,,,81.641037,80.318497,84.286117,½ð²æ,,,,58.333333,65.277778,,,,0.076000,1.179403
sh600001,ºªµ¦¸ÖÌú,2009-05-21,,,,4.990000,5.090000,4.870000,5.000000,12.968653,,-0.007937,69299306.000000,344149787.000000,0.024605,14082282850.000000,14082282850.000000,0.000000,0.000000,39.449570,0.389928,5.570878,1.148896,,,,,,,,,,,78.711555,79.657227,76.820212,ËÀ²æ,,,,58.333333,66.666667,,,,0.043651,0.825438
sh600001,ºªµ¦¸ÖÌú,2009-05-20,,,,5.100000,5.160000,5.010000,5.040000,13.072409,,-0.009823,64557868.000000,327678563.000000,0.022922,14194941110.000000,14194941110.000000,0.000000,0.000000,39.765187,0.393048,5.615447,1.158088,,,,,,,,,,,81.481967,80.130063,84.185776,,,,,66.666667,66.666667,,,,0.029470,0.782786
sh600001,ºªµ¦¸ÖÌú,2009-05-19,,,,4.990000,5.220000,4.910000,5.090000,13.202093,,0.024145,131350644.000000,667117020.000000,0.046637,14335763940.000000,14335763940.000000,0.000000,0.000000,40.159675,0.396947,5.671155,1.169577,,,,,,,,,,,83.198561,79.454111,90.687460,,,,,75.000000,63.888889,,,,0.062374,1.321514
sh600001,ºªµ¦¸ÖÌú,2009-05-18,,,,4.770000,5.010000,4.650000,4.970000,12.890844,,0.035417,95875244.000000,465756318.000000,0.034041,13997789150.000000,13997789150.000000,0.000000,0.000000,39.212880,0.387589,5.537453,1.142003,,,,,,,,,,,82.724670,77.581886,93.010239,,,,,66.666667,58.333333,,,,0.075000,0.942112
