¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600002,ÆëÂ³ÍËÊÐ,2005-12-02,,,,7.210000,7.320000,7.160000,7.250000,8.000583,,0.001381,6050232.000000,43729941.000000,0.017286,2537500000.000000,14137500000.000000,0.000000,0.000000,6.178114,0.786472,4.005919,1.886240,,,,,,,,,,,32.719682,37.695170,22.768706,,,,,58.333333,50.000000,,,,0.022099,0.841601
sh600002,ÆëÂ³ÍËÊÐ,2005-12-01,,,,7.190000,7.300000,7.120000,7.240000,7.989549,,0.004161,5180487.000000,37476201.000000,0.014801,2534000000.000000,14118000000.000000,0.000000,0.000000,6.169594,0.785388,4.000395,1.883639,,,,,,,,,,,30.658471,40.182915,11.609582,,,,,50.000000,48.611111,,,,0.024965,0.709696
sh600002,ÆëÂ³ÍËÊÐ,2005-11-30,,,,7.060000,7.220000,7.060000,7.210000,7.956442,,0.022695,7371828.000000,52785641.000000,0.021062,2523500000.000000,14059500000.000000,0.000000,0.000000,6.144028,0.782133,3.983818,1.875833,,,,,,,,,,,31.494952,44.945137,4.594583,,,,,50.000000,47.222222,,,,0.022695,1.033664
sh600002,ÆëÂ³ÍËÊÐ,2005-11-29,,,,7.160000,7.270000,7.040000,7.050000,7.779878,,-0.019471,7734917.000000,55150359.000000,0.022100,2467500000.000000,13747500000.000000,0.000000,0.000000,6.007684,0.764777,3.895412,1.834206,,,,,,,,,,,35.270597,51.670229,2.471334,,,,,41.666667,44.444444,,,,0.031989,1.210156
sh600002,ÆëÂ³ÍËÊÐ,2005-11-28,,,,7.480000,7.480000,7.150000,7.190000,7.934368,,-0.042610,9607298.000000,69680973.000000,0.027449,2516500000.000000,14020500000.000000,0.000000,0.000000,6.126982,0.779963,3.972765,1.870629,,,,,,,,,,,52.201671,59.870044,36.864923,ËÀ²æ,,,,50.000000,43.055556,,,,0.043941,1.427347
sh600002,ÆëÂ³ÍËÊÐ,2005-11-25,,,,7.490000,7.520000,7.380000,7.510000,8.287499,,0.000000,6603381.000000,49194909.000000,0.018867,2628500000.000000,14644500000.000000,0.000000,0.000000,6.399672,0.814677,4.149579,1.953884,,,,,,,,,,,65.635839,63.704231,69.499055,,,,,50.000000,41.666667,,,,0.018642,0.865979
sh600002,ÆëÂ³ÍËÊÐ,2005-11-24,,,,7.400000,7.520000,7.330000,7.510000,8.287499,,0.014865,4341308.000000,32321785.000000,0.012404,2628500000.000000,14644500000.000000,0.000000,0.000000,6.399672,0.814677,4.149579,1.953884,,,,,,,,,,,64.453759,62.738428,67.884421,,,,,50.000000,40.277778,,,,0.025676,0.351101
sh600002,ÆëÂ³ÍËÊÐ,2005-11-23,,,,7.360000,7.460000,7.300000,7.400000,8.166109,,0.002710,3671455.000000,27201016.000000,0.010490,2590000000.000000,14430000000.000000,0.000000,0.000000,6.305935,0.802744,4.088799,1.925265,,,,,,,,,,,62.065254,61.880762,62.434237,,,,,41.666667,38.888889,,,,0.021680,0.256079
sh600002,ÆëÂ³ÍËÊÐ,2005-11-22,,,,7.520000,7.610000,7.330000,7.380000,8.144039,,-0.025099,9430948.000000,69950607.000000,0.026946,2583000000.000000,14391000000.000000,0.000000,0.000000,6.288892,0.800574,4.077748,1.920062,,,,,,,,,,,64.702819,61.788516,70.531424,,,,,33.333333,40.277778,,,,0.036988,0.602510
sh600002,ÆëÂ³ÍËÊÐ,2005-11-21,,,,7.510000,7.730000,7.480000,7.570000,8.353709,,-0.001319,14079604.000000,107241530.000000,0.040227,2649500000.000000,14761500000.000000,0.000000,0.000000,6.450801,0.821185,4.182730,1.969494,,,,,,,,,,,69.615204,60.331365,88.182881,,,,,33.333333,41.666667,,,,0.032982,0.804983
sh600002,ÆëÂ³ÍËÊÐ,2005-11-18,,,,7.330000,7.750000,7.310000,7.580000,8.364742,,0.034106,30300959.000000,229548859.000000,0.086574,2653000000.000000,14781000000.000000,0.000000,0.000000,6.459320,0.822270,4.188255,1.972095,,,,,,,,,,,65.398415,55.689445,84.816355,,,,,41.666667,44.444444,,,,0.060027,1.917902
sh600002,ÆëÂ³ÍËÊÐ,2005-11-17,,,,7.090000,7.360000,7.060000,7.330000,8.088863,,0.029494,14202884.000000,102869591.000000,0.040580,2565500000.000000,14293500000.000000,0.000000,0.000000,6.246285,0.795150,4.050121,1.907053,,,,,,,,,,,58.463477,50.834960,73.720509,½ð²æ,,,,41.666667,44.444444,,,,0.042135,1.265496
sh600002,ÆëÂ³ÍËÊÐ,2005-11-16,,,,7.210000,7.300000,7.000000,7.120000,7.857125,,-0.015214,10249416.000000,73573442.000000,0.029284,2492000000.000000,13884000000.000000,0.000000,0.000000,6.067335,0.772370,3.934089,1.852418,,,,,,,,,,,43.014364,47.020702,35.001687,,,,,41.666667,45.833333,,,,0.041494,1.007587
sh600002,ÆëÂ³ÍËÊÐ,2005-11-15,,,,7.050000,7.300000,7.050000,7.230000,7.978510,,0.028450,18619930.000000,134685723.000000,0.053200,2530500000.000000,14098500000.000000,0.000000,0.000000,6.161069,0.784302,3.994867,1.881036,,,,,,,,,,,42.181120,49.023872,28.495617,,,,,50.000000,47.222222,,,,0.035562,1.666539
sh600002,ÆëÂ³ÍËÊÐ,2005-11-14,,,,7.040000,7.080000,6.970000,7.030000,7.757801,,-0.004249,5621891.000000,39509936.000000,0.016063,2460500000.000000,13708500000.000000,0.000000,0.000000,5.990636,0.762606,3.884357,1.829001,,,,,,,,,,,43.018516,52.445247,24.165052,,,,,41.666667,48.611111,,,,0.015581,0.525901
sh600002,ÆëÂ³ÍËÊÐ,2005-11-11,,,,6.950000,7.130000,6.940000,7.060000,7.790904,,0.014368,7421760.000000,52517538.000000,0.021205,2471000000.000000,13767000000.000000,0.000000,0.000000,6.016198,0.765860,3.900932,1.836806,,,,,,,,,,,48.027774,57.158613,29.766094,,,,,50.000000,52.777778,,,,0.027299,0.570944
sh600002,ÆëÂ³ÍËÊÐ,2005-11-10,,,,6.980000,7.140000,6.930000,6.960000,7.680550,,-0.004292,8948200.000000,63010149.000000,0.025566,2436000000.000000,13572000000.000000,0.000000,0.000000,5.930982,0.755012,3.845678,1.810788,,,,,,,,,,,51.132569,61.724033,29.949642,,,,,41.666667,55.555556,,,,0.030043,0.583553
sh600002,ÆëÂ³ÍËÊÐ,2005-11-09,,,,7.150000,7.250000,6.970000,6.990000,7.713657,,-0.023743,15252278.000000,107723036.000000,0.043578,2446500000.000000,13630500000.000000,0.000000,0.000000,5.956548,0.758267,3.862254,1.818594,,,,,,,,,,,60.335218,67.019765,46.966124,,,,,50.000000,59.722222,,,,0.039106,0.613937
sh600002,ÆëÂ³ÍËÊÐ,2005-11-08,,,,7.170000,7.380000,7.100000,7.160000,7.901257,,-0.004172,16205998.000000,117325415.000000,0.046303,2506000000.000000,13962000000.000000,0.000000,0.000000,6.101413,0.776708,3.956186,1.862823,,,,,,,,,,,69.364615,70.362038,67.369769,ËÀ²æ,,,,50.000000,61.111111,,,,0.038943,0.621643
sh600002,ÆëÂ³ÍËÊÐ,2005-11-07,,,,7.250000,7.250000,6.910000,7.190000,7.934359,,-0.008276,17167267.000000,121543513.000000,0.049049,2516500000.000000,14020500000.000000,0.000000,0.000000,6.126975,0.779962,3.972761,1.870627,,,,,,,,,,,72.046923,70.860750,74.419269,,,,,58.333333,61.111111,,,,0.046897,0.712805
sh600002,ÆëÂ³ÍËÊÐ,2005-11-04,,,,7.350000,7.350000,7.090000,7.250000,8.000571,,-0.013605,19096217.000000,137671616.000000,0.054561,2537500000.000000,14137500000.000000,0.000000,0.000000,6.178105,0.786471,4.005913,1.886237,,,,,,,,,,,75.070384,70.267663,84.675826,,,,,66.666667,58.333333,,,,0.035374,0.815252
sh600002,ÆëÂ³ÍËÊÐ,2005-11-03,,,,7.020000,7.700000,6.920000,7.350000,8.110921,,0.048502,56495285.000000,418212611.000000,0.161415,2572500000.000000,14332500000.000000,0.000000,0.000000,6.263318,0.797319,4.061166,1.912254,,,,,,,,,,,77.605576,67.866303,97.084123,,,,,66.666667,54.166667,,,,0.111270,2.543466
sh600002,ÆëÂ³ÍËÊÐ,2005-11-02,,,,6.770000,7.010000,6.700000,7.010000,7.735723,,0.038519,21383265.000000,147255162.000000,0.061095,2453500000.000000,13669500000.000000,0.000000,0.000000,5.973587,0.760436,3.873303,1.823796,,,,,,,,,,,78.075031,62.996666,108.231760,,,,,66.666667,50.000000,,,,0.045926,1.442387
sh600002,ÆëÂ³ÍËÊÐ,2005-11-01,,,,6.680000,6.810000,6.600000,6.750000,7.448802,,0.008969,6278410.000000,42145006.000000,0.017938,2362500000.000000,13162500000.000000,0.000000,0.000000,5.752024,0.732231,3.729641,1.756151,,,,,,,,,,,67.112546,55.457484,90.422670,,,,,58.333333,45.833333,,,,0.031390,0.565110
sh600002,ÆëÂ³ÍËÊÐ,2005-10-31,,,,6.610000,6.860000,6.610000,6.690000,7.382588,,0.024502,13865370.000000,93707076.000000,0.039615,2341500000.000000,13045500000.000000,0.000000,0.000000,5.700893,0.725722,3.696487,1.740540,,,,,,,,,,,59.002152,49.629952,77.746551,,,,,50.000000,43.055556,,,,0.038285,1.212054
sh600002,ÆëÂ³ÍËÊÐ,2005-10-28,,,,6.780000,6.790000,6.470000,6.530000,7.206026,,-0.028274,13037332.000000,85659910.000000,0.037250,2285500000.000000,12733500000.000000,0.000000,0.000000,5.564550,0.708366,3.608082,1.698913,,,,,,,,,,,51.382016,44.943853,64.258343,,,,,41.666667,43.055556,,,,0.047619,1.465244
sh600002,ÆëÂ³ÍËÊÐ,2005-10-27,,,,6.210000,6.810000,6.200000,6.720000,7.415697,,0.078652,19560190.000000,129251724.000000,0.055886,2352000000.000000,13104000000.000000,0.000000,0.000000,7.550312,0.940726,4.911825,1.857834,,,,,,,,,,,50.023844,41.724771,66.621990,½ð²æ,,,,41.666667,44.444444,,,,0.097913,2.953444
sh600002,ÆëÂ³ÍËÊÐ,2005-10-26,,,,6.480000,6.500000,6.220000,6.230000,6.874967,,-0.040062,2809060.000000,17887205.000000,0.008026,2180500000.000000,12148500000.000000,0.000000,0.000000,6.999767,0.872131,4.553669,1.722366,,,,,,,,,,,32.412815,37.575234,22.087976,ËÀ²æ,,,,41.666667,44.444444,,,,0.043143,0.850299
sh600002,ÆëÂ³ÍËÊÐ,2005-10-25,,,,6.400000,6.640000,6.310000,6.490000,7.161887,,0.014063,7925886.000000,51724768.000000,0.022645,2271500000.000000,12655500000.000000,0.000000,0.000000,7.291894,0.908529,4.743712,1.794248,,,,,,,,,,,46.293641,40.156444,58.568034,,,,,41.666667,44.444444,,,,0.051563,2.567283
sh600002,ÆëÂ³ÍËÊÐ,2005-10-24,,,,6.420000,6.430000,6.360000,6.400000,7.062566,,-0.001560,1156149.000000,7398165.000000,0.003303,2240000000.000000,12480000000.000000,0.000000,0.000000,7.190771,0.895929,4.677926,1.769365,,,,,,,,,,,37.622280,37.087846,38.691147,½ð²æ,,,,41.666667,44.444444,,,,0.010920,0.631897
sh600002,ÆëÂ³ÍËÊÐ,2005-10-21,,,,6.360000,6.420000,6.330000,6.410000,7.073601,,0.001563,1662916.000000,10614820.000000,0.004751,2243500000.000000,12499500000.000000,0.000000,0.000000,7.202006,0.897329,4.685235,1.772129,,,,,,,,,,,36.220653,36.820629,35.020702,,,,,50.000000,44.444444,,,,0.014063,0.866714
sh600002,ÆëÂ³ÍËÊÐ,2005-10-20,,,,6.360000,6.420000,6.210000,6.400000,7.062562,,0.001565,2964052.000000,18669735.000000,0.008469,2240000000.000000,12480000000.000000,0.000000,0.000000,7.190767,0.895929,4.677924,1.769364,,,,,,,,,,,33.054384,37.120617,24.921919,,,,,50.000000,43.055556,,,,0.032864,1.495424
sh600002,ÆëÂ³ÍËÊÐ,2005-10-19,,,,6.540000,6.540000,6.370000,6.390000,7.051526,,-0.016923,1727325.000000,11144804.000000,0.004935,2236500000.000000,12460500000.000000,0.000000,0.000000,7.179531,0.894529,4.670614,1.766599,,,,,,,,,,,29.368811,39.153733,9.798965,,,,,41.666667,41.666667,,,,0.026154,0.851112
sh600002,ÆëÂ³ÍËÊÐ,2005-10-18,,,,6.400000,6.530000,6.380000,6.500000,7.172913,,0.012461,1637799.000000,10574486.000000,0.004679,2275000000.000000,12675000000.000000,0.000000,0.000000,7.303121,0.909928,4.751016,1.797010,,,,,,,,,,,40.827410,44.046195,34.389840,,,,,41.666667,41.666667,,,,0.023364,0.704046
sh600002,ÆëÂ³ÍËÊÐ,2005-10-17,,,,6.450000,6.510000,6.370000,6.420000,7.084632,,-0.013825,1601128.000000,10292637.000000,0.004575,2247000000.000000,12519000000.000000,0.000000,0.000000,7.213237,0.898729,4.692542,1.774893,,,,,,,,,,,40.273372,45.655587,29.508943,ËÀ²æ,,,,41.666667,40.277778,,,,0.021505,0.705067
sh600002,ÆëÂ³ÍËÊÐ,2005-10-14,,,,6.560000,6.640000,6.480000,6.510000,7.183950,,-0.007622,1980100.000000,13018550.000000,0.005657,2278500000.000000,12694500000.000000,0.000000,0.000000,7.314358,0.911328,4.758326,1.799775,,,,,,,,,,,52.345543,48.346694,60.343239,,,,,41.666667,38.888889,,,,0.024390,0.887134
sh600002,ÆëÂ³ÍËÊÐ,2005-10-13,,,,6.640000,6.650000,6.530000,6.560000,7.239127,,-0.012048,3201104.000000,21042542.000000,0.009146,2296000000.000000,12792000000.000000,0.000000,0.000000,7.370536,0.918327,4.794872,1.813598,,,,,,,,,,,56.851647,46.347270,77.860400,,,,,41.666667,37.500000,,,,0.018072,1.426619
sh600002,ÆëÂ³ÍËÊÐ,2005-10-12,,,,6.640000,6.680000,6.580000,6.640000,7.327407,,0.000000,3211204.000000,21327691.000000,0.009175,2324000000.000000,12948000000.000000,0.000000,0.000000,7.460420,0.929526,4.853345,1.835715,,,,,,,,,,,58.004743,41.095082,91.824066,,,,,41.666667,36.111111,,,,0.015060,1.308336
sh600002,ÆëÂ³ÍËÊÐ,2005-10-11,,,,6.540000,6.650000,6.520000,6.640000,7.327407,,0.015291,1360900.000000,8963976.000000,0.003888,2324000000.000000,12948000000.000000,0.000000,0.000000,7.460420,0.929526,4.853345,1.835715,,,,,,,,,,,47.613176,32.640252,77.559024,,,,,41.666667,34.722222,,,,0.019878,0.593916
sh600002,ÆëÂ³ÍËÊÐ,2005-10-10,,,,6.630000,6.630000,6.520000,6.540000,7.217051,,-0.016541,1406790.000000,9255932.000000,0.004019,2289000000.000000,12753000000.000000,0.000000,0.000000,7.348060,0.915527,4.780250,1.808068,,,,,,,,,,,32.025824,25.153789,45.769894,,,,,33.333333,33.333333,,,,0.016541,0.548306
sh600002,ÆëÂ³ÍËÊÐ,2005-09-30,,,,6.600000,6.680000,6.560000,6.650000,7.338436,,0.007576,2039200.000000,13535500.000000,0.005826,2327500000.000000,12967500000.000000,0.000000,0.000000,7.471649,0.930925,4.860650,1.838478,,,,,,,,,,,29.434085,21.717772,44.866711,,,,,33.333333,33.333333,,,,0.018182,0.741510
sh600002,ÆëÂ³ÍËÊÐ,2005-09-29,,,,6.450000,6.610000,6.450000,6.600000,7.283258,,0.026439,4253995.000000,27863628.000000,0.012154,2310000000.000000,12870000000.000000,0.000000,0.000000,7.415469,0.923926,4.824103,1.824654,,,,,,,,,,,20.043985,17.859616,24.412723,½ð²æ,,,,33.333333,33.333333,,,,0.024883,1.464242
sh600002,ÆëÂ³ÍËÊÐ,2005-09-28,,,,6.450000,6.480000,6.380000,6.430000,7.095656,,0.004688,2396118.000000,15368320.000000,0.006846,2250500000.000000,12538500000.000000,0.000000,0.000000,7.224462,0.900127,4.699844,1.777655,,,,,,,,,,,10.423120,16.767431,-2.265502,,,,,33.333333,34.722222,,,,0.015625,0.752915
sh600002,ÆëÂ³ÍËÊÐ,2005-09-27,,,,6.640000,6.660000,6.390000,6.400000,7.062547,,-0.036145,2732400.000000,17863211.000000,0.007807,2240000000.000000,12480000000.000000,0.000000,0.000000,7.190752,0.895927,4.677914,1.769360,,,,,,,,,,,11.666426,19.939586,-4.879895,,,,,33.333333,36.111111,,,,0.040663,0.768113
sh600002,ÆëÂ³ÍËÊÐ,2005-09-26,,,,6.660000,6.710000,6.580000,6.640000,7.327396,,0.000000,2328600.000000,15407114.000000,0.006653,2324000000.000000,12948000000.000000,0.000000,0.000000,7.460408,0.929525,4.853338,1.835712,,,,,,,,,,,16.775001,24.076167,2.172671,,,,,33.333333,38.888889,,,,0.019578,0.586723
sh600002,ÆëÂ³ÍËÊÐ,2005-09-23,,,,6.600000,6.710000,6.580000,6.640000,7.327396,,0.006061,2815153.000000,18734429.000000,0.008043,2324000000.000000,12948000000.000000,0.000000,0.000000,7.460408,0.929525,4.853338,1.835712,,,,,,,,,,,17.403881,27.726749,-3.241854,,,,,33.333333,43.055556,,,,0.019697,0.617801
sh600002,ÆëÂ³ÍËÊÐ,2005-09-22,,,,6.690000,6.710000,6.550000,6.600000,7.283252,,-0.013453,5640005.000000,37457958.000000,0.016114,2310000000.000000,12870000000.000000,0.000000,0.000000,7.415463,0.923925,4.824099,1.824653,,,,,,,,,,,18.347201,32.888183,-10.734761,,,,,33.333333,48.611111,,,,0.023916,1.174596
sh600002,ÆëÂ³ÍËÊÐ,2005-09-21,,,,6.770000,6.810000,6.670000,6.690000,7.382570,,-0.011817,4270295.000000,28676603.000000,0.012201,2341500000.000000,13045500000.000000,0.000000,0.000000,7.516583,0.936524,4.889882,1.849535,,,,,,,,,,,23.210457,40.158674,-10.685975,,,,,41.666667,54.166667,,,,0.020679,0.889534
sh600002,ÆëÂ³ÍËÊÐ,2005-09-20,,,,6.880000,6.940000,6.730000,6.770000,7.470853,,-0.015988,4790050.000000,32654198.000000,0.013686,2369500000.000000,13201500000.000000,0.000000,0.000000,7.606469,0.947723,4.948357,1.871652,,,,,,,,,,,32.641773,48.632782,0.659755,,,,,41.666667,56.944444,,,,0.030523,0.867710
sh600002,ÆëÂ³ÍËÊÐ,2005-09-19,,,,6.930000,6.940000,6.830000,6.880000,7.592237,,-0.007215,5268141.000000,36202710.000000,0.015052,2408000000.000000,13416000000.000000,0.000000,0.000000,7.730057,0.963121,5.028757,1.902062,,,,,,,,,,,43.962660,56.628286,18.631406,,,,,50.000000,58.333333,,,,0.015873,0.973780
sh600002,ÆëÂ³ÍËÊÐ,2005-09-16,,,,6.970000,7.010000,6.920000,6.930000,7.647414,,-0.005739,4039787.000000,28107129.000000,0.011542,2425500000.000000,13513500000.000000,0.000000,0.000000,7.786235,0.970121,5.065303,1.915885,,,,,,,,,,,57.610656,62.961100,46.909769,ËÀ²æ,,,,58.333333,56.944444,,,,0.012912,0.836067
sh600002,ÆëÂ³ÍËÊÐ,2005-09-15,,,,7.030000,7.080000,6.940000,6.970000,7.691555,,-0.009943,5634709.000000,39327125.000000,0.016099,2439500000.000000,13591500000.000000,0.000000,0.000000,7.831178,0.975721,5.094541,1.926944,,,,,,,,,,,66.719014,65.636321,68.884400,,,,,66.666667,55.555556,,,,0.019886,1.124167
sh600002,ÆëÂ³ÍËÊÐ,2005-09-14,,,,7.000000,7.130000,6.980000,7.040000,7.768801,,0.005714,7868999.000000,55549437.000000,0.022483,2464000000.000000,13728000000.000000,0.000000,0.000000,7.909825,0.985520,5.145704,1.946296,,,,,,,,,,,71.131153,65.094975,83.203509,,,,,66.666667,52.777778,,,,0.021429,1.407526
sh600002,ÆëÂ³ÍËÊÐ,2005-09-13,,,,6.920000,7.010000,6.850000,7.000000,7.724662,,0.014493,4238319.000000,29349508.000000,0.012109,2450000000.000000,13650000000.000000,0.000000,0.000000,7.864886,0.979920,5.116469,1.935238,,,,,,,,,,,67.946730,62.076886,79.686417,,,,,58.333333,50.000000,,,,0.023188,0.780689
sh600002,ÆëÂ³ÍËÊÐ,2005-09-12,,,,6.920000,6.940000,6.850000,6.900000,7.614308,,0.002907,2377667.000000,16380329.000000,0.006793,2415000000.000000,13455000000.000000,0.000000,0.000000,7.752528,0.965921,5.043375,1.907591,,,,,,,,,,,61.920095,59.141964,67.476356,,,,,50.000000,48.611111,,,,0.013081,0.336006
sh600002,ÆëÂ³ÍËÊÐ,2005-09-09,,,,7.000000,7.080000,6.870000,6.880000,7.592237,,-0.018545,4942007.000000,34418837.000000,0.014120,2408000000.000000,13416000000.000000,0.000000,0.000000,7.730057,0.963121,5.028757,1.902062,,,,,,,,,,,63.810374,57.752899,75.925326,,,,,41.666667,48.611111,,,,0.029957,0.642197
sh600002,ÆëÂ³ÍËÊÐ,2005-09-08,,,,7.040000,7.080000,6.960000,7.010000,7.735695,,0.000000,8526300.000000,59932592.000000,0.024361,2453500000.000000,13669500000.000000,0.000000,0.000000,7.876119,0.981320,5.123777,1.938002,,,,,,,,,,,68.442834,54.724161,95.880181,,,,,50.000000,50.000000,,,,0.017118,1.033409
sh600002,ÆëÂ³ÍËÊÐ,2005-09-07,,,,6.900000,7.020000,6.860000,7.010000,7.735695,,0.020378,7060457.000000,49106200.000000,0.020173,2453500000.000000,13669500000.000000,0.000000,0.000000,7.876119,0.981320,5.123777,1.938002,,,,,,,,,,,60.618797,47.864824,86.126743,,,,,50.000000,48.611111,,,,0.023290,0.873568
sh600002,ÆëÂ³ÍËÊÐ,2005-09-06,,,,6.820000,7.070000,6.800000,6.870000,7.581206,,0.004386,12474880.000000,86522836.000000,0.035643,2404500000.000000,13396500000.000000,0.000000,0.000000,7.718825,0.961722,5.021450,1.899298,,,,,,,,,,,47.904940,41.487838,60.739144,,,,,50.000000,47.222222,,,,0.039474,1.622699
sh600002,ÆëÂ³ÍËÊÐ,2005-09-05,,,,6.870000,6.870000,6.750000,6.840000,7.548100,,-0.004367,5473688.000000,37239539.000000,0.015639,2394000000.000000,13338000000.000000,0.000000,0.000000,7.685118,0.957522,4.999522,1.891004,,,,,,,,,,,45.113224,38.279287,58.781097,,,,,50.000000,45.833333,,,,0.017467,0.893515
sh600002,ÆëÂ³ÍËÊÐ,2005-09-02,,,,6.860000,6.920000,6.730000,6.870000,7.581207,,0.001458,7717925.000000,52662438.000000,0.022051,2404500000.000000,13396500000.000000,0.000000,0.000000,7.718826,0.961722,5.021451,1.899299,,,,,,,,,,,42.669835,34.862318,58.284869,,,,,50.000000,45.833333,,,,0.027697,1.236396
sh600002,ÆëÂ³ÍËÊÐ,2005-09-01,,,,6.740000,6.880000,6.680000,6.860000,7.570170,,0.016296,7684655.000000,52181658.000000,0.021956,2401000000.000000,13377000000.000000,0.000000,0.000000,7.707589,0.960322,5.014140,1.896534,,,,,,,,,,,35.254753,30.958560,43.847139,½ð²æ,,,,50.000000,45.833333,,,,0.029630,1.409001
sh600002,ÆëÂ³ÍËÊÐ,2005-08-31,,,,6.690000,6.760000,6.650000,6.750000,7.448784,,0.008969,5087537.000000,34100439.000000,0.014536,2362500000.000000,13162500000.000000,0.000000,0.000000,7.584000,0.944924,4.933740,1.866123,,,,,,,,,,,25.382129,28.810463,18.525462,,,,,41.666667,47.222222,,,,0.016442,1.029630
sh600002,ÆëÂ³ÍËÊÐ,2005-08-30,,,,6.700000,6.770000,6.640000,6.690000,7.382570,,-0.001493,4666289.000000,31172521.000000,0.013332,2341500000.000000,13045500000.000000,0.000000,0.000000,7.516584,0.936524,4.889883,1.849535,,,,,,,,,,,24.323194,30.524630,11.920323,,,,,41.666667,50.000000,,,,0.019403,0.784116
sh600002,ÆëÂ³ÍËÊÐ,2005-08-29,,,,6.860000,6.890000,6.640000,6.700000,7.393609,,-0.021898,6054981.000000,40629244.000000,0.017300,2345000000.000000,13065000000.000000,0.000000,0.000000,8.376928,1.129461,4.575742,1.957687,,,,,,,,,,,30.234791,33.625348,23.453678,ËÀ²æ,,,,41.666667,54.166667,,,,0.036496,1.022723
sh600002,ÆëÂ³ÍËÊÐ,2005-08-26,,,,6.940000,6.960000,6.840000,6.850000,7.559139,,-0.012968,3776402.000000,26027940.000000,0.010790,2397500000.000000,13357500000.000000,0.000000,0.000000,8.564473,1.154748,4.678185,2.001516,,,,,,,,,,,37.852187,35.320626,42.915308,,,,,50.000000,56.944444,,,,0.017291,0.613536
sh600002,ÆëÂ³ÍËÊÐ,2005-08-25,,,,6.980000,7.000000,6.830000,6.940000,7.658453,,-0.005731,5120447.000000,35290696.000000,0.014630,2429000000.000000,13533000000.000000,0.000000,0.000000,8.676996,1.169919,4.739649,2.027813,,,,,,,,,,,39.000503,34.054846,48.891816,½ð²æ,,,,50.000000,56.944444,,,,0.024355,0.784047
sh600002,ÆëÂ³ÍËÊÐ,2005-08-24,,,,6.840000,7.040000,6.830000,6.980000,7.702597,,0.020468,10136958.000000,70665198.000000,0.028963,2443000000.000000,13611000000.000000,0.000000,0.000000,8.727010,1.176663,4.766968,2.039501,,,,,,,,,,,31.326841,31.582018,30.816488,,,,,58.333333,58.333333,,,,0.030702,1.330038
sh600002,ÆëÂ³ÍËÊÐ,2005-08-23,,,,6.870000,6.930000,6.780000,6.840000,7.548102,,-0.005814,4513468.000000,30932258.000000,0.012896,2394000000.000000,13338000000.000000,0.000000,0.000000,8.551969,1.153062,4.671355,1.998594,,,,,,,,,,,24.682569,31.709606,10.628496,,,,,58.333333,58.333333,,,,0.021802,0.633581
